amount,case_reference,ccd_case_number,service_type,payment_channel,payment_method,payment_link_id,reference,s2s_service_name,fee_amount
25,99c03db0-d80c-4426-adff-8c703c824f91,1616448376501214,Civil Money Claims,online,card,290949,RC-1616-4483-7661-0296,cmc_claim_store,null
25,4fd78e67-abd8-425e-9a2d-56df4ccae426,1616448378138254,Civil Money Claims,online,card,290950,RC-1616-4483-7829-0709,cmc_claim_store,null
25,36820917-c9f1-4a2e-9aa5-eea5cf07d458,1616448414208210,Civil Money Claims,online,card,290989,RC-1616-4484-1431-9702,cmc_claim_store,null
25,c27c4378-e9fa-4e5f-9911-482c51f2972c,1616448422945936,Civil Money Claims,online,card,291000,RC-1616-4484-2306-6625,cmc_claim_store,null
25,3225a689-4661-4155-b572-8bc5f333b185,1616448427212134,Civil Money Claims,online,card,291006,RC-1616-4484-2744-4588,cmc_claim_store,null
25,68f6d1d2-8089-4e60-9584-239c477a0f9e,1616448392274267,Civil Money Claims,online,card,290965,RC-1616-4483-9239-6623,cmc_claim_store,null
25,911afc2b-3cdb-4a20-88b2-4392530d0282,1616448394590702,Civil Money Claims,online,card,290968,RC-1616-4483-9468-4273,cmc_claim_store,null
25,163f63b5-290d-47ac-9a11-99ab55963c1d,1616448396784261,Civil Money Claims,online,card,290970,RC-1616-4483-9688-8278,cmc_claim_store,null
25,958c65aa-6e4f-423b-9f2c-93c53da135d6,1616448434837766,Civil Money Claims,online,card,291013,RC-1616-4484-3493-0116,cmc_claim_store,null
25,6af1a14c-b7c1-4672-861c-cec6afb7a432,1616448402593904,Civil Money Claims,online,card,290977,RC-1616-4484-0269-5808,cmc_claim_store,null
25,a22e09e1-489c-4c2b-97ae-70a909c56704,1616448407878110,Civil Money Claims,online,card,290982,RC-1616-4484-0791-2331,cmc_claim_store,null
25,93a82623-622e-48ab-bb5a-82cfebf263d6,1616448386921550,Civil Money Claims,online,card,290960,RC-1616-4483-8704-8270,cmc_claim_store,null
25,4debbfab-6baa-48f0-91e3-d620f0982d06,1616448388993318,Civil Money Claims,online,card,290961,RC-1616-4483-8909-7564,cmc_claim_store,null
25,147db725-d7a5-454b-98eb-0d9598e8f845,1616448389948261,Civil Money Claims,online,card,290963,RC-1616-4483-9007-2812,cmc_claim_store,null
25,d52c1893-22b0-4e52-82bc-47faf7dc64cf,1616628745681009,Civil Money Claims,online,card,300958,RC-1616-6287-4576-2114,cmc_claim_store,null
25,477d1836-9f8e-47f8-92ac-7e9849295186,1616628752829129,Civil Money Claims,online,card,300963,RC-1616-6287-5296-2870,cmc_claim_store,null
25,eadfbe6a-9178-4110-9e3f-2a33880c3185,1616628761736059,Civil Money Claims,online,card,300970,RC-1616-6287-6181-5523,cmc_claim_store,null
25,2c8c2625-f533-42a7-96b5-ca373743c514,1616628765566627,Civil Money Claims,online,card,300972,RC-1616-6287-6567-4819,cmc_claim_store,null
25,0a4693dc-3fe0-44de-bc77-1dfc050541d1,1616632198586368,Civil Money Claims,online,card,303476,RC-1616-6321-9867-6375,cmc_claim_store,null
25,fc1a121a-6c3b-4e45-9662-85f6d3a2f775,1616631658665183,Civil Money Claims,online,card,303084,RC-1616-6316-5886-5833,cmc_claim_store,null
25,7f970c44-bf4b-403e-a333-4c3dcc860160,1616631664131113,Civil Money Claims,online,card,303088,RC-1616-6316-6425-3412,cmc_claim_store,null
25,d8a54931-1117-47fc-bba0-0e2054f54560,1616631665619066,Civil Money Claims,online,card,303089,RC-1616-6316-6570-2839,cmc_claim_store,null
25,ce6b09be-666f-43ab-86f8-66c13d142c4c,1616632116475975,Civil Money Claims,online,card,303416,RC-1616-6321-1651-4401,cmc_claim_store,null
25,09da9f96-babd-4776-99a9-0f0e4a875d57,1616632118012404,Civil Money Claims,online,card,303417,RC-1616-6321-1817-1879,cmc_claim_store,null
25,085876ba-3d73-4dcf-ae69-3227c2896823,1616632136977083,Civil Money Claims,online,card,303431,RC-1616-6321-3757-8534,cmc_claim_store,null
25,e9fafc99-9aa4-4a20-af68-f77ab377c1fb,1616632189044179,Civil Money Claims,online,card,303468,RC-1616-6321-8918-5857,cmc_claim_store,null
25,d367e274-4d28-4cc5-91a7-0e51dc02bc9b,1616632151940453,Civil Money Claims,online,card,303443,RC-1616-6321-5213-9022,cmc_claim_store,null
25,6d04c890-2e35-4c1b-802a-0a04c26cb1e8,1616632195436526,Civil Money Claims,online,card,303474,RC-1616-6321-9556-1919,cmc_claim_store,null
25,ff4864b7-0259-45eb-8734-09354d31b348,1616632200445470,Civil Money Claims,online,card,303479,RC-1616-6322-0051-0703,cmc_claim_store,null
25,c9abd529-7b9d-4067-a707-1557bc70fa92,1616632207742036,Civil Money Claims,online,card,303482,RC-1616-6322-0792-6043,cmc_claim_store,null
25,810ef665-3e60-42e2-8568-752fb95aa8a6,1616632165364450,Civil Money Claims,online,card,303453,RC-1616-6321-6545-4145,cmc_claim_store,null
25,30cafe3d-357e-4991-9409-4b49ae37f3c3,1616632170960276,Civil Money Claims,online,card,303456,RC-1616-6321-7104-3155,cmc_claim_store,null
25,22bb6b49-1fda-4c68-93f7-6d023635b31a,1616632173828942,Civil Money Claims,online,card,303457,RC-1616-6321-7396-2402,cmc_claim_store,null
25,17d73971-10b7-4651-94dc-3b7cf2f1f5c2,1616632189858446,Civil Money Claims,online,card,303469,RC-1616-6321-8995-5226,cmc_claim_store,null
25,039d28eb-8855-4088-9344-52e4a2523bf6,1616632194838755,Civil Money Claims,online,card,303473,RC-1616-6321-9493-0602,cmc_claim_store,null
25,438e805b-8c52-4590-a8ce-700f5e4e106c,1616632208550271,Civil Money Claims,online,card,303483,RC-1616-6322-0866-6374,cmc_claim_store,null
185,b5cad13d-1c7d-46c7-ab4e-c928dd0f85be,1623397088333674,Civil Money Claims,online,card,313641,RC-1623-3970-8840-0002,cmc_claim_store,null
25,27d986a7-f7f8-4967-aaea-43e633dc4398,1616448430688098,Civil Money Claims,online,card,291010,RC-1616-4484-3098-0644,cmc_claim_store,null
25,8770c4ae-f320-4a91-bb0c-08a9382ecc50,1616448438380649,Civil Money Claims,online,card,291017,RC-1616-4484-3844-8982,cmc_claim_store,null
25,82930bdb-35dd-4f40-8e95-24f61c161f17,1616448405428850,Civil Money Claims,online,card,290980,RC-1616-4484-0557-1501,cmc_claim_store,null
25,563ae828-facf-42c6-9a24-12e8eb60cc4a,1616448439398459,Civil Money Claims,online,card,291019,RC-1616-4484-3968-6598,cmc_claim_store,null
25,f25f1179-b6a6-4fec-83c9-0e8a23bc374b,1616448408159403,Civil Money Claims,online,card,290985,RC-1616-4484-0824-4841,cmc_claim_store,null
25,12df25d3-0dd4-4a98-883f-c00e9e670857,1616448444258540,Civil Money Claims,online,card,291024,RC-1616-4484-4434-1288,cmc_claim_store,null
25,184d63ad-f5a3-44bd-92aa-ecb58cddcb10,1616448417839375,Civil Money Claims,online,card,290994,RC-1616-4484-1793-2774,cmc_claim_store,null
25,af3a7020-fbf0-4577-a0af-867e0ae388e4,1616448389863411,Civil Money Claims,online,card,290962,RC-1616-4483-8992-2159,cmc_claim_store,null
25,f7e2d900-f26c-4e51-9c20-57e201ac3055,1616448424226715,Civil Money Claims,online,card,291003,RC-1616-4484-2448-8430,cmc_claim_store,null
25,9fbaae62-43b8-4411-a281-6aacf1bcbae4,1616448425586141,Civil Money Claims,online,card,291004,RC-1616-4484-2568-8947,cmc_claim_store,null
25,e90c3399-96ec-4e26-942a-5699b4d55790,1616448392459496,Civil Money Claims,online,card,290966,RC-1616-4483-9250-1727,cmc_claim_store,null
25,4c079217-13a4-4b3b-a557-54c8aaa49f66,1616448426237801,Civil Money Claims,online,card,291005,RC-1616-4484-2637-2715,cmc_claim_store,null
25,ce3ff60b-0cca-49b0-8fdb-dddae5b7f799,1616448429433753,Civil Money Claims,online,card,291007,RC-1616-4484-2954-9418,cmc_claim_store,null
25,1cfb8598-21f4-4ef7-87d7-a3cd692a3423,1616448395810265,Civil Money Claims,online,card,290969,RC-1616-4483-9616-1478,cmc_claim_store,null
25,504e6233-cec9-49b5-a8df-e9dc52191d03,1616448433778680,Civil Money Claims,online,card,291012,RC-1616-4484-3381-1556,cmc_claim_store,null
25,7bd6b32d-a1a0-4d86-8464-011507b60136,1616448430614136,Civil Money Claims,online,card,291008,RC-1616-4484-3073-1310,cmc_claim_store,null
25,0acdb7b1-f370-4b79-925a-1149ae14bfa9,1616448399495246,Civil Money Claims,online,card,290972,RC-1616-4483-9956-4355,cmc_claim_store,null
25,b5ca28da-fbeb-4a8e-a3c5-bf0a91382ffe,1616448399652119,Civil Money Claims,online,card,290973,RC-1616-4483-9978-4086,cmc_claim_store,null
25,d8686f57-1dd9-4cef-aa5b-ef6da2812446,1616448436007517,Civil Money Claims,online,card,291014,RC-1616-4484-3618-7822,cmc_claim_store,null
25,97cd469b-8a84-4346-ac77-9c14e65d117a,1616448402974070,Civil Money Claims,online,card,290978,RC-1616-4484-0306-4855,cmc_claim_store,null
25,6b7e1181-26ac-43f2-b5f9-50ee989d1b3c,1616448440766645,Civil Money Claims,online,card,291021,RC-1616-4484-4107-9832,cmc_claim_store,null
25,1db872ef-55a6-4553-b438-cb1f1f6bf443,1616448407967301,Civil Money Claims,online,card,290983,RC-1616-4484-0809-5409,cmc_claim_store,null
25,94c1c800-b526-4bbc-a3c0-1f2a39623fa6,1616448407900500,Civil Money Claims,online,card,290984,RC-1616-4484-0808-4221,cmc_claim_store,null
25,38307036-c322-4ae9-bcd8-b37beea33328,1616448415063697,Civil Money Claims,online,card,290990,RC-1616-4484-1528-9391,cmc_claim_store,null
25,a79323ad-481a-4311-bbc5-69e400f10953,1616448424326218,Civil Money Claims,online,card,291002,RC-1616-4484-2445-5801,cmc_claim_store,null
25,db230ff8-bd24-46e8-9d3f-e9531ab86779,1616448497656244,Civil Money Claims,online,card,291082,RC-1616-4484-9778-8955,cmc_claim_store,null
25,2d9a155c-20d7-4f5f-a739-de2e70291fb9,1616448481146731,Civil Money Claims,online,card,291064,RC-1616-4484-8128-2155,cmc_claim_store,null
25,a9c220a6-0c99-4926-937a-79b0e137bb42,1616448437253714,Civil Money Claims,online,card,291015,RC-1616-4484-3747-0763,cmc_claim_store,null
25,63135e57-ee81-48d4-a739-1adb066ba3d4,1616448441723579,Civil Money Claims,online,card,291022,RC-1616-4484-4190-7396,cmc_claim_store,null
25,633d3dd2-089d-4ff3-b937-01f164aab64c,1616448518539569,Civil Money Claims,online,card,291105,RC-1616-4485-1873-3899,cmc_claim_store,null
25,7a601e17-a791-4a05-9368-6458cec03127,1616448444689751,Civil Money Claims,online,card,291026,RC-1616-4484-4471-8154,cmc_claim_store,null
25,67cef5e4-0e66-4cf5-b054-ee39fab68ae1,1616448446703493,Civil Money Claims,online,card,291027,RC-1616-4484-4696-5530,cmc_claim_store,null
25,a273d047-506b-4909-a7b4-c7dc24aa05e6,1616448449182505,Civil Money Claims,online,card,291029,RC-1616-4484-4928-9441,cmc_claim_store,null
25,2173c7a7-c380-46f7-a0b7-4697bd1555ff,1616448457175706,Civil Money Claims,online,card,291038,RC-1616-4484-5723-0311,cmc_claim_store,null
25,6dbe096c-005f-44b4-9d57-6bfec640207e,1616448460178317,Civil Money Claims,online,card,291040,RC-1616-4484-6027-6434,cmc_claim_store,null
25,5a00b6e5-64d9-4066-a03b-d448c991eb5b,1616448461569886,Civil Money Claims,online,card,291042,RC-1616-4484-6166-4075,cmc_claim_store,null
25,be08b1d6-0df0-44c9-bd69-cf76144d724a,1616448473914823,Civil Money Claims,online,card,291057,RC-1616-4484-7406-9494,cmc_claim_store,null
25,765e8930-f2e1-4121-bd9d-84d2a940f9cc,1616448543483320,Civil Money Claims,online,card,291133,RC-1616-4485-4355-9210,cmc_claim_store,null
25,f0ac1951-c434-419d-81a0-1a6a28dd8d57,1616448479305604,Civil Money Claims,online,card,291063,RC-1616-4484-7952-1622,cmc_claim_store,null
25,d64091ac-f341-4f14-a9bb-38b149f7f232,1616448487419793,Civil Money Claims,online,card,291071,RC-1616-4484-8759-2300,cmc_claim_store,null
25,9844899a-6337-460b-a7e1-ac0d4810b463,1616448532734378,Civil Money Claims,online,card,291122,RC-1616-4485-3296-9172,cmc_claim_store,null
25,20a8bc8f-4d7f-4d15-8980-e791782652a8,1616448535645621,Civil Money Claims,online,card,291125,RC-1616-4485-3578-0675,cmc_claim_store,null
25,0d16adc9-1b79-4aa1-8800-a2d93ad7441b,1616448539882659,Civil Money Claims,online,card,291129,RC-1616-4485-3992-3065,cmc_claim_store,null
25,95ddc105-3e23-40b0-acaa-6bdd22112456,1616448542932152,Civil Money Claims,online,card,291132,RC-1616-4485-4305-4279,cmc_claim_store,null
25,df77eb2d-b1b0-4d53-b4e0-8f5c55aa3162,1616448508990533,Civil Money Claims,online,card,291094,RC-1616-4485-0902-5701,cmc_claim_store,null
25,4a9349b4-bed5-435e-8440-29adb64a351b,1616448511367687,Civil Money Claims,online,card,291098,RC-1616-4485-1157-6824,cmc_claim_store,null
25,5b190e92-22d5-41bd-a9be-0cd9ca17a71b,1616448559392852,Civil Money Claims,online,card,291150,RC-1616-4485-5943-5495,cmc_claim_store,null
25,26be69cf-9e8c-4cb6-8538-ef55638b86fa,1616448514569834,Civil Money Claims,online,card,291100,RC-1616-4485-1478-4904,cmc_claim_store,null
25,ae792fd3-b36e-45bb-a845-41bdbc169dd3,1616448528625481,Civil Money Claims,online,card,291116,RC-1616-4485-2875-8605,cmc_claim_store,null
25,c297b605-f9f0-416f-94b1-8b9879c3dbc2,1616448530837173,Civil Money Claims,online,card,291117,RC-1616-4485-3096-1262,cmc_claim_store,null
25,51dd5f1b-d00f-4477-8e27-69d917b7b4f7,1616448533192634,Civil Money Claims,online,card,291123,RC-1616-4485-3320-2060,cmc_claim_store,null
25,09bad1f8-0d35-4f8b-8225-bb6e028a0b7c,1616448500834234,Civil Money Claims,online,card,291087,RC-1616-4485-0095-1780,cmc_claim_store,null
25,594d6445-67cf-4435-99d8-82f9aa6220d1,1616448450054841,Civil Money Claims,online,card,291030,RC-1616-4484-5019-7897,cmc_claim_store,null
25,7d8f19cc-3abf-48c2-9230-c1725899562c,1616448519697457,Civil Money Claims,online,card,291107,RC-1616-4485-1993-4777,cmc_claim_store,null
25,956cdfa1-c2f1-49a3-9edf-124b79977853,1616448470516860,Civil Money Claims,online,card,291053,RC-1616-4484-7065-2178,cmc_claim_store,null
25,6870bca1-edc5-43c5-b8b6-778ff56f14d5,1616448526991794,Civil Money Claims,online,card,291112,RC-1616-4485-2707-6975,cmc_claim_store,null
25,f2aeb0e3-cdd7-4705-8d22-8d2008742d75,1616448492075184,Civil Money Claims,online,card,291076,RC-1616-4484-9218-6247,cmc_claim_store,null
25,1b82af7b-f92b-48d1-b572-c1bdc8766927,1616448551316859,Civil Money Claims,online,card,291142,RC-1616-4485-5145-6093,cmc_claim_store,null
25,45683258-c06d-4462-b5be-df65ece75d45,1616448503801024,Civil Money Claims,online,card,291089,RC-1616-4485-0395-2389,cmc_claim_store,null
25,c4da8148-4b0f-4aab-ad99-38cd85f6b26d,1616448511553898,Civil Money Claims,online,card,291097,RC-1616-4485-1162-7510,cmc_claim_store,null
25,9381b5d2-68cc-4e9a-b86f-9046764bdb40,1616448554705892,Civil Money Claims,online,card,291146,RC-1616-4485-5485-7289,cmc_claim_store,null
25,9aa83933-95eb-4b3a-a1ec-7b5f7c07a10e,1616448561707105,Civil Money Claims,online,card,291152,RC-1616-4485-6187-1901,cmc_claim_store,null
25,d68a64fa-f566-442b-ada7-74bd92a07c51,1616448515759236,Civil Money Claims,online,card,291102,RC-1616-4485-1599-1821,cmc_claim_store,null
25,69918f06-3ed2-457e-a535-2b27ed97a7ee,1616448603004750,Civil Money Claims,online,card,291197,RC-1616-4486-0310-2562,cmc_claim_store,null
25,7275a0b3-9d54-4ea8-af2f-a5299b04b2fc,1616448532099467,Civil Money Claims,online,card,291121,RC-1616-4485-3212-0362,cmc_claim_store,null
25,5f5b5ef6-99a1-42ec-8190-5a6bae775cb3,1616448531657828,Civil Money Claims,online,card,291118,RC-1616-4485-3175-4195,cmc_claim_store,null
25,30834415-de6b-4fcd-9682-ba10898805f0,1616448544444446,Civil Money Claims,online,card,291134,RC-1616-4485-4454-3551,cmc_claim_store,null
25,5602e8ad-2668-4517-8efc-9881347a97be,1616448546953535,Civil Money Claims,online,card,291137,RC-1616-4485-4708-0437,cmc_claim_store,null
25,24e75d3e-6233-48bc-b4d9-83ebad568002,1616448569989820,Civil Money Claims,online,card,291161,RC-1616-4485-7002-4963,cmc_claim_store,null
25,02973cc5-c332-40ad-b9ed-0e3dd8f189aa,1616448604096979,Civil Money Claims,online,card,291198,RC-1616-4486-0410-3387,cmc_claim_store,null
25,1e044f18-a650-4591-b7a1-42730887f45b,1616448617919191,Civil Money Claims,online,card,291215,RC-1616-4486-1800-8952,cmc_claim_store,null
25,fc9e8bbd-9459-4c9d-8ca0-582fe04e82d6,1616448580202153,Civil Money Claims,online,card,291174,RC-1616-4485-8030-1732,cmc_claim_store,null
25,4d7ae861-ed61-4dbe-9297-1e466443bdd4,1616448624369901,Civil Money Claims,online,card,291222,RC-1616-4486-2447-8827,cmc_claim_store,null
25,ca6196c3-7235-4945-861a-f31176d14b27,1616448598954548,Civil Money Claims,online,card,291194,RC-1616-4485-9908-1986,cmc_claim_store,null
25,eb98731f-ec46-472f-8340-0450d94ddcf1,1616448601373728,Civil Money Claims,online,card,291196,RC-1616-4486-0148-7445,cmc_claim_store,null
25,4fa38875-e608-4ea4-a1e1-5d886d65f7e9,1616448500792051,Civil Money Claims,online,card,291085,RC-1616-4485-0087-3497,cmc_claim_store,null
25,052097b8-9ca4-4910-9bc6-374cbf0803fb,1616448526817916,Civil Money Claims,online,card,291114,RC-1616-4485-2706-9525,cmc_claim_store,null
25,1eb2c0fb-1bc1-414c-8823-6131dddb1fe9,1616448450739904,Civil Money Claims,online,card,291031,RC-1616-4484-5082-5398,cmc_claim_store,null
25,9db2715c-5e6d-4d11-a38f-e0907c0d8e9e,1616448453815982,Civil Money Claims,online,card,291034,RC-1616-4484-5398-2394,cmc_claim_store,null
25,21d3902c-0360-4226-a334-cb6a53682600,1616448454521654,Civil Money Claims,online,card,291035,RC-1616-4484-5468-4775,cmc_claim_store,null
25,2c932c42-6b87-4163-b79e-311490d9cd61,1616448459049420,Civil Money Claims,online,card,291039,RC-1616-4484-5924-8485,cmc_claim_store,null
25,161f1152-7d28-4f77-9de2-3373af477599,1616448464547897,Civil Money Claims,online,card,291046,RC-1616-4484-6461-5132,cmc_claim_store,null
25,661e8928-149b-4a0a-a4d3-7adf7ed66c0c,1616448469518695,Civil Money Claims,online,card,291051,RC-1616-4484-6968-1022,cmc_claim_store,null
25,7737c7ad-7858-4fd0-a2fe-cf5bb9af3932,1616448471340179,Civil Money Claims,online,card,291054,RC-1616-4484-7155-3474,cmc_claim_store,null
25,eb38da0c-200a-4871-aa07-b237d2954bd9,1616448553846135,Civil Money Claims,online,card,291145,RC-1616-4485-5404-6206,cmc_claim_store,null
25,115c7b26-aaa3-46ad-aa8f-dea27f1fdd30,1616448478317519,Civil Money Claims,online,card,291062,RC-1616-4484-7846-0855,cmc_claim_store,null
25,41375f44-4134-4422-84ca-d8bb03c82ee2,1616448482015687,Civil Money Claims,online,card,291065,RC-1616-4484-8218-0358,cmc_claim_store,null
25,0d797c90-d2ed-4d4c-8ef5-0fd45e68c3b5,1616448489778238,Civil Money Claims,online,card,291073,RC-1616-4484-8992-6464,cmc_claim_store,null
25,1c8c9627-18b2-4093-b9ac-928a4f139fa2,1616448496596748,Civil Money Claims,online,card,291080,RC-1616-4484-9667-1079,cmc_claim_store,null
25,a8c26eac-1f14-4f8e-ac06-2ecd94d1a199,1616448538533139,Civil Money Claims,online,card,291127,RC-1616-4485-3889-9704,cmc_claim_store,null
25,3fd9c783-32f9-4f62-af05-8de7c2c69584,1616448539558002,Civil Money Claims,online,card,291128,RC-1616-4485-3980-0529,cmc_claim_store,null
25,872e4ed8-2aa8-42bf-a9e6-5a005495dde6,1616448540402703,Civil Money Claims,online,card,291130,RC-1616-4485-4054-0767,cmc_claim_store,null
25,3759cf3d-c721-4164-a09e-e06a8ee1ab2b,1616448547648241,Civil Money Claims,online,card,291138,RC-1616-4485-4776-0822,cmc_claim_store,null
25,9e4344a8-31e0-44f3-a0a4-a66d8beb4a9c,1616448508872202,Civil Money Claims,online,card,291093,RC-1616-4485-0893-5298,cmc_claim_store,null
25,2e5407ee-cf10-4939-901e-de5534d1d4bb,1616448515728975,Civil Money Claims,online,card,291101,RC-1616-4485-1585-8251,cmc_claim_store,null
25,9c1ffb39-ab3c-4b3d-bec9-ff0e766238ea,1616448555907034,Civil Money Claims,online,card,291147,RC-1616-4485-5603-1313,cmc_claim_store,null
25,1631fbb5-5cce-490d-9427-5ef83813db3d,1616448523561210,Civil Money Claims,online,card,291110,RC-1616-4485-2360-6692,cmc_claim_store,null
25,9f705a01-c831-488b-96a6-b564d0c94435,1616448556805591,Civil Money Claims,online,card,291148,RC-1616-4485-5697-3738,cmc_claim_store,null
25,87ee40d8-4e68-4f87-8fed-ffeecd696883,1616448525977414,Civil Money Claims,online,card,291111,RC-1616-4485-2607-9657,cmc_claim_store,null
25,6be9ba88-cb6c-408a-992b-831edbc958e1,1616448531843386,Civil Money Claims,online,card,291120,RC-1616-4485-3196-2764,cmc_claim_store,null
185,e17aebee-5fba-43e7-aa91-8e446891c066,1623397094608135,Civil Money Claims,online,card,313642,RC-1623-3970-9475-1158,cmc_claim_store,null
25,9bb63743-6e70-4d77-bf16-0f08447e7be2,1616448563369003,Civil Money Claims,online,card,291156,RC-1616-4485-6348-2194,cmc_claim_store,null
25,1fe10bc4-72cc-4855-b80c-c373a8985f35,1616448515948540,Civil Money Claims,online,card,291103,RC-1616-4485-1601-9341,cmc_claim_store,null
25,bdd7b053-8db8-4b33-856e-55a9a6dcdcfc,1616448451206440,Civil Money Claims,online,card,291033,RC-1616-4484-5133-0489,cmc_claim_store,null
25,680b9d61-fdee-47e7-acdb-e2c593747afc,1616448633921270,Civil Money Claims,online,card,291230,RC-1616-4486-3405-1010,cmc_claim_store,null
25,9e38427d-9726-4ba7-a61b-5899b854bf26,1616448463093737,Civil Money Claims,online,card,291045,RC-1616-4484-6328-2637,cmc_claim_store,null
25,7418e3ac-9265-42a2-ab55-cf2113306a46,1616448531744824,Civil Money Claims,online,card,291119,RC-1616-4485-3182-7314,cmc_claim_store,null
25,033b669f-fb56-4c7d-9214-fd99e03adc1a,1616448473152697,Civil Money Claims,online,card,291056,RC-1616-4484-7314-3357,cmc_claim_store,null
25,ea6c16af-6f35-45da-a7f6-fabac4135bc1,1616448483648064,Civil Money Claims,online,card,291066,RC-1616-4484-8371-5194,cmc_claim_store,null
25,dbea5457-a771-439c-8d8b-df4f5599660a,1616448570799135,Civil Money Claims,online,card,291163,RC-1616-4485-7086-2248,cmc_claim_store,null
25,6cbba5a3-a247-4620-8961-a45f12642da4,1616448491747635,Civil Money Claims,online,card,291075,RC-1616-4484-9186-4430,cmc_claim_store,null
25,b8a677fb-ec1d-490c-a7b4-1ccdfb655717,1616448495791357,Civil Money Claims,online,card,291079,RC-1616-4484-9586-4808,cmc_claim_store,null
25,092c90c6-aae4-41e9-841e-120fe96b004f,1616448542122481,Civil Money Claims,online,card,291131,RC-1616-4485-4223-4567,cmc_claim_store,null
25,4e140ff2-25ae-4e5f-aa8b-57093dc7ce95,1616448544472868,Civil Money Claims,online,card,291135,RC-1616-4485-4454-9921,cmc_claim_store,null
25,6899625a-5b7f-4528-ab0e-8127c47fc305,1616448581021321,Civil Money Claims,online,card,291175,RC-1616-4485-8119-4219,cmc_claim_store,null
25,1e8cd21b-1d7f-447d-bb43-4d1817531591,1616448581471021,Civil Money Claims,online,card,291176,RC-1616-4485-8157-9864,cmc_claim_store,null
25,8ae9cb75-d234-42eb-85d5-0ef99896328a,1616448669187218,Civil Money Claims,online,card,291269,RC-1616-4486-6922-8707,cmc_claim_store,null
25,af466085-5fc6-4404-a219-ae6d27b431c9,1616448640683426,Civil Money Claims,online,card,291240,RC-1616-4486-4106-9047,cmc_claim_store,null
25,04aec7f6-0f0c-44ef-8c49-1515ce5aeddd,1616448642907385,Civil Money Claims,online,card,291241,RC-1616-4486-4306-6918,cmc_claim_store,null
25,22a3f8e8-a2ed-4973-845b-45dce280d43e,1616448612395090,Civil Money Claims,online,card,291208,RC-1616-4486-1246-4177,cmc_claim_store,null
25,04be9254-4ab8-4df5-8a5a-c29fae5c40ed,1616448613679419,Civil Money Claims,online,card,291210,RC-1616-4486-1400-3031,cmc_claim_store,null
25,040a2211-7d0d-4481-b01f-9bfee38a7924,1616448616819152,Civil Money Claims,online,card,291213,RC-1616-4486-1691-4466,cmc_claim_store,null
25,6d64f654-0dde-4fc6-a8de-49ccab7bfae9,1616448679018999,Civil Money Claims,online,card,291281,RC-1616-4486-7942-1763,cmc_claim_store,null
25,c749866c-925d-4248-8190-450d02af858f,1616448639675409,Civil Money Claims,online,card,291237,RC-1616-4486-3975-3545,cmc_claim_store,null
25,247ee281-7195-4af4-be01-904b1db8ff0e,1616448681781477,Civil Money Claims,online,card,291284,RC-1616-4486-8182-2180,cmc_claim_store,null
25,0f95560a-623e-43ee-a7a7-4cceaae90cbc,1616448660847760,Civil Money Claims,online,card,291261,RC-1616-4486-6102-0243,cmc_claim_store,null
185,e8fa3696-a731-438e-a59b-8f04d101eada,1623397097794692,Civil Money Claims,online,card,313643,RC-1623-3970-9814-8492,cmc_claim_store,null
25,e3bd257a-e2d2-4ae5-a52e-07d8da57e775,1616448520712964,Civil Money Claims,online,card,291108,RC-1616-4485-2111-1554,cmc_claim_store,null
25,3f9871e7-c829-4ff1-b1e1-8178fc5ed73a,1616448454659157,Civil Money Claims,online,card,291036,RC-1616-4484-5492-8289,cmc_claim_store,null
25,b99a2e3c-ca30-48fe-8464-2550ef99cbe4,1616448509150434,Civil Money Claims,online,card,291095,RC-1616-4485-0937-6872,cmc_claim_store,null
25,a9cc5f1f-b1d7-435f-968e-83b4f05f1025,1616448462398897,Civil Money Claims,online,card,291044,RC-1616-4484-6261-0275,cmc_claim_store,null
25,582a7670-20d6-4a9e-a01a-84574a82f761,1616448510532059,Civil Money Claims,online,card,291096,RC-1616-4485-1062-7859,cmc_claim_store,null
25,140d8d9a-8037-46bb-a9b7-c1ab2b5ea27a,1616448466592966,Civil Money Claims,online,card,291048,RC-1616-4484-6669-5751,cmc_claim_store,null
25,8ba88c0d-8f55-42b4-b3a5-243b6c6d07c6,1616448516544470,Civil Money Claims,online,card,291104,RC-1616-4485-1667-3402,cmc_claim_store,null
25,0436ff32-3e00-4757-bdba-3b5ca84aacf0,1616448468336610,Civil Money Claims,online,card,291049,RC-1616-4484-6846-1640,cmc_claim_store,null
25,c7eac8bc-e549-4ac1-b54f-b2660463e0a3,1616448551111813,Civil Money Claims,online,card,291141,RC-1616-4485-5127-8075,cmc_claim_store,null
25,22e66497-5ffd-4e33-8dfd-9c3bbb4126a6,1616448477552686,Civil Money Claims,online,card,291060,RC-1616-4484-7763-7792,cmc_claim_store,null
25,3738025b-435c-4b4d-b882-8fb09dbe06c8,1616448522511125,Civil Money Claims,online,card,291109,RC-1616-4485-2262-2989,cmc_claim_store,null
25,bd82a954-9037-4abe-b80a-e08003812021,1616448527042605,Civil Money Claims,online,card,291115,RC-1616-4485-2717-1875,cmc_claim_store,null
25,9fc49664-93d8-47c2-bce2-7dee15123bcb,1616448564212566,Civil Money Claims,online,card,291157,RC-1616-4485-6434-2496,cmc_claim_store,null
25,11f07845-5d0a-4cea-aefd-1b9da5ba55a2,1616448492122747,Civil Money Claims,online,card,291077,RC-1616-4484-9257-9383,cmc_claim_store,null
